latitude,zip_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_last_funding_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,is_acquired
39.74627279999999,195.0,58.0,732.0,9.0,151.0,525.0,208.0,8.9973,8.8384,12.0,5.0,10700000.0,1.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5,1.0,1
38.901301000000004,92.0,203.0,363.0,7.0,98.0,532.0,635.0,6.6082,2.31342,0.0,1.0,200000.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
37.39628270000001,271.0,106.0,605.0,11.0,195.0,506.0,114.0,6.7644,5.5014,8.0,5.0,49000000.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.5,1.0,0
37.590339,268.0,34.0,453.0,164.0,178.0,203.0,637.0,7.1726,12.6795,7.0,4.0,25000000.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.5,1.0,1
40.730646,6.0,135.0,687.0,18.0,8.0,570.0,578.0,1.5808,3.0027,10.0,3.0,4575000.0,3.0,1.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1
37.446411,305.0,143.0,92.0,15.0,188.0,461.0,107.0,2.8301,3.4932,13.0,2.0,28000000.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0
30.235039899999997,187.0,13.0,465.0,9.0,122.0,260.0,78.0,3.7863,9.4986,8.0,2.0,4355000.0,3.0,0.0,0.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,1
47.6026054,375.0,184.0,323.0,12.0,197.0,101.0,109.0,3.8329,3.7507,3.0,1.0,15000000.0,1.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0
37.426316,309.0,143.0,503.0,10.0,161.0,417.0,494.0,5.4904,0.0,1.0,1.0,3170000.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0
37.764395,293.0,174.0,578.0,16.0,176.0,7.0,380.0,3.3151,5.662999999999999,4.0,2.0,2300000.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0
40.010492,197.0,29.0,238.0,132.0,65.0,487.0,637.0,0.337,1.8454599999999999,5.0,2.0,455000.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.5,1.0,0
41.875555,155.0,48.0,108.0,10.0,15.0,152.0,160.0,4.8411,1.0,3.0,1.0,13000000.0,1.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1
37.429676,307.0,143.0,654.0,11.0,8.0,35.0,33.0,4.0603,3.0027,7.0,1.0,15000000.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1
37.870102,325.0,19.0,338.0,153.0,160.0,412.0,491.0,4.0685,5.2301,2.0,1.0,3800000.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1
30.2653441,181.0,13.0,630.0,132.0,131.0,116.0,126.0,4.5315,5.6767,37.0,5.0,299500000.0,2.0,0.0,0.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.75,1.0,1
33.708708,261.0,179.0,476.0,143.0,110.0,486.0,573.0,1.189,7.7753,5.0,1.0,1000000.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1
37.422859,274.0,122.0,19.0,15.0,39.0,376.0,283.0,2.1644,4.5178,3.0,2.0,10500000.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0
47.603832000000004,373.0,184.0,424.0,9.0,7.0,229.0,301.0,5.1671,3.0,6.0,2.0,8600000.0,1.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5,1.0,1
36.002893,106.0,61.0,894.0,38.0,75.0,486.0,117.0,2.0192,4.84056,9.0,2.0,5000000.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5,1.0,0
37.779281,295.0,174.0,385.0,19.0,3.0,11.0,134.0,0.8685,2.1671,3.0,2.0,2304999.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1
40.441694,35.0,149.0,882.0,154.0,130.0,442.0,517.0,0.0822,0.32274,2.0,1.0,25000.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40.73901,10.0,135.0,234.0,165.0,20.0,230.0,262.0,2.6575,0.0,1.0,1.0,4000000.0,1.0,1.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
37.791137,301.0,174.0,226.0,15.0,15.0,499.0,630.0,1.5945,4.3315,8.0,2.0,14600000.0,3.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0
37.404788,350.0,176.0,616.0,13.0,138.0,40.0,646.0,5.7014,6.237259999999999,0.0,3.0,44000000.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.5,1.0,0
37.779501399999994,296.0,174.0,276.0,40.0,151.0,171.0,436.0,2.6493,4.7507,10.0,3.0,1822922.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.3333,1.0,1
40.755446,9.0,135.0,565.0,99.0,138.0,246.0,35.0,5.9041,7.1370000000000005,18.0,7.0,29915001.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.75,1.0,1
33.756806,113.0,12.0,818.0,131.0,54.0,333.0,244.0,4.8027,7.6164,26.0,4.0,33000000.0,5.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1
42.99564,119.0,112.0,780.0,184.0,15.0,491.0,286.0,0.5836,0.5945,9.0,2.0,125000.0,2.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
40.01573320000001,273.0,117.0,598.0,16.0,74.0,243.0,425.0,2.3863,2.7918,7.0,2.0,4000000.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
47.63609,369.0,184.0,68.0,138.0,130.0,161.0,165.0,3.4904,8.3425,10.0,1.0,10000000.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1
37.4049731,290.0,191.0,224.0,10.0,42.0,526.0,627.0,4.6658,10.2247,25.0,1.0,6000000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1
37.368829999999996,287.0,191.0,504.0,11.0,106.0,502.0,590.0,2.6247,5.72218,4.0,1.0,25000000.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1
40.730646,4.0,135.0,294.0,72.0,138.0,160.0,131.0,2.9534,2.7425,2.0,3.0,3750000.0,3.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1
42.3751,83.0,37.0,568.0,46.0,2.0,26.0,24.0,0.2466,1.663,9.0,1.0,3000000.0,2.0,0.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
37.779281,322.0,174.0,39.0,144.0,151.0,490.0,578.0,1.189,1.6575,6.0,2.0,1155000.0,2.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.5,1.0,1
37.560781,314.0,177.0,274.0,34.0,138.0,180.0,188.0,3.2082,7.8822,11.0,1.0,10000000.0,2.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1
37.658313,286.0,188.0,901.0,14.0,40.0,488.0,575.0,2.5836,2.0,5.0,1.0,3000000.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
42.360253,90.0,27.0,21.0,17.0,48.0,144.0,468.0,2.4466,3.2767,4.0,2.0,11500000.0,3.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
30.321464000000002,186.0,13.0,346.0,52.0,176.0,485.0,572.0,0.7479,8.3233,12.0,1.0,5000000.0,5.0,0.0,0.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1
42.375640000000004,96.0,205.0,160.0,8.0,188.0,285.0,94.0,6.8137,7.3342,9.0,2.0,29000000.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1
37.7870842,293.0,174.0,449.0,131.0,121.0,7.0,547.0,6.2329,7.5973,37.0,6.0,34700000.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1
37.441537,305.0,143.0,776.0,12.0,4.0,287.0,515.0,3.4986,4.425199999999999,0.0,2.0,12050000.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0
37.445586,348.0,143.0,808.0,14.0,150.0,248.0,115.0,4.7616,6.7534,13.0,3.0,12000000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1
33.5842816,258.0,4.0,231.0,81.0,68.0,252.0,288.0,4.1041,1.9151,18.0,1.0,5500000.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1
37.402772999999996,290.0,191.0,811.0,168.0,43.0,413.0,613.0,4.1534,5.2575,10.0,3.0,24000000.0,4.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.3333,1.0,1
39.103151000000004,166.0,88.0,311.0,164.0,25.0,545.0,675.0,6.189,12.8932,6.0,2.0,10000000.0,2.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5,1.0,1
42.546483,54.0,215.0,807.0,65.0,36.0,544.0,125.0,10.9507,-1.9151,10.0,3.0,19009671.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0
37.805289,301.0,174.0,126.0,13.0,163.0,441.0,516.0,3.4986,3.0,6.0,1.0,5000000.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
47.675489,366.0,91.0,655.0,9.0,97.0,27.0,363.0,9.3041,6.0027,2.0,5.0,18914576.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1
27.951849,122.0,192.0,694.0,9.0,24.0,349.0,410.0,6.3726,3.29204,0.0,1.0,4000000.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
42.360253,2.0,27.0,127.0,71.0,43.0,278.0,647.0,2.7836,3.1342,5.0,3.0,2030882.0,2.0,0.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1
37.7831775,316.0,2.0,445.0,14.0,106.0,511.0,605.0,2.6438,7.3918,4.0,1.0,5000000.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
47.765758,363.0,28.0,489.0,65.0,7.0,1.0,0.0,1.0877,2.27178,5.0,1.0,20500000.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
40.730646,197.0,29.0,357.0,90.0,7.0,29.0,636.0,6.5205,7.6877,4.0,2.0,13250000.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
37.54763,313.0,177.0,651.0,8.0,31.0,310.0,361.0,7.2548,7.0055,7.0,1.0,12000000.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1
37.790485,294.0,174.0,723.0,203.0,40.0,7.0,678.0,3.0247,3.3369999999999997,9.0,3.0,11489687.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.3333,1.0,1
37.7870923,295.0,174.0,427.0,16.0,0.0,575.0,673.0,0.6795,4.2274,15.0,1.0,4000000.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1
37.3492097,289.0,191.0,80.0,159.0,138.0,384.0,462.0,-0.0301,0.13699999999999998,3.0,1.0,355000.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
28.098905,124.0,192.0,349.0,14.0,7.0,6.0,337.0,0.2466,5.3151,10.0,2.0,118000.0,3.0,0.0,0.0,0.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,1.0,1
37.779026,293.0,174.0,888.0,11.0,64.0,533.0,402.0,9.337,10.474,17.0,4.0,40400000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.6667,1.0,1
32.9583632,170.0,56.0,759.0,15.0,152.0,84.0,91.0,1.8055,2.1145199999999997,1.0,1.0,3000000.0,0.0,0.0,0.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
37.54827,317.0,72.0,456.0,11.0,86.0,545.0,4.0,4.0027,1.0,2.0,2.0,19700000.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0
37.354469,342.0,181.0,613.0,6.0,6.0,247.0,290.0,9.1973,8.08602,0.0,2.0,17800000.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
37.779281,296.0,174.0,354.0,103.0,192.0,281.0,392.0,2.0986,3.7836,12.0,3.0,57500000.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1
40.606061,6.0,135.0,478.0,14.0,10.0,535.0,22.0,3.0384,5.0548,10.0,3.0,17200000.0,5.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.6667,1.0,1
42.3751,82.0,37.0,8.0,181.0,122.0,8.0,214.0,1.3425,1.5479,4.0,7.0,457282.0,2.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
37.779281,295.0,174.0,471.0,216.0,73.0,539.0,656.0,2.0329,3.1644,11.0,4.0,18500000.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.25,1.0,1
40.349274,207.0,156.0,184.0,16.0,178.0,28.0,27.0,2.0466,4.37918,2.0,1.0,12000000.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0
40.397760999999996,199.0,110.0,7.0,15.0,34.0,479.0,190.0,3.9562,4.8356,5.0,2.0,510000000.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0
37.420428,279.0,125.0,787.0,10.0,138.0,200.0,674.0,4.6822,4.0027,3.0,2.0,18250000.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5,1.0,1
40.725435,11.0,135.0,766.0,202.0,130.0,97.0,368.0,5.6384,7.6932,13.0,4.0,41500019.0,5.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1
39.388156,101.0,89.0,584.0,8.0,128.0,437.0,512.0,5.4411,8.24328,1.0,1.0,1000000.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0
