Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type
13.35,1.0,0.139452413,5.0,148.6392,1997.0,2.0,0.0,1.0
12.575,1.0,0.24617825699999998,7.0,252.4382,1985.0,2.0,0.0,0.0
16.1,1.0,0.065128984,4.0,145.17600000000002,1987.0,0.0,2.0,1.0
17.85,1.0,0.024816585,14.0,152.6998,2004.0,2.0,1.0,1.0
5.34,0.0,0.005988175,13.0,100.6358,2009.0,1.0,2.0,2.0
5.51,1.0,0.034473804,8.0,97.3726,1997.0,2.0,0.0,1.0
6.61,0.0,0.028987582,13.0,188.6898,1987.0,0.0,2.0,1.0
6.38,1.0,0.032078604,4.0,177.6344,2007.0,2.0,1.0,1.0
16.1,0.0,0.013593151000000001,6.0,108.9596,2004.0,2.0,1.0,1.0
13.65,1.0,0.015911432,1.0,230.5668,1997.0,2.0,0.0,1.0
19.2,0.0,0.0055886009999999995,15.0,225.5062,1997.0,2.0,0.0,1.0
8.71,1.0,0.139510771,3.0,46.2376,2002.0,2.0,1.0,1.0
17.75,0.0,0.262504325,4.0,242.2538,1998.0,2.0,2.0,0.0
19.35,0.0,0.0,10.0,165.7816,2002.0,0.0,1.0,1.0
13.799000000000001,1.0,0.056783774,4.0,223.1404,1985.0,1.0,2.0,3.0
11.56,1.0,0.041536279,5.0,107.7912,1985.0,1.0,2.0,3.0
6.44,1.0,0.079538056,1.0,99.47,2009.0,1.0,2.0,2.0
12.6,1.0,0.064057374,8.0,122.1414,1987.0,0.0,2.0,1.0
7.935,1.0,0.017156262,4.0,48.135,1997.0,2.0,0.0,1.0
18.25,1.0,0.054540967999999995,13.0,140.4154,2007.0,0.0,1.0,1.0
18.5,0.0,0.045648972999999995,4.0,145.6102,2009.0,1.0,2.0,2.0
6.035,0.0,0.065917194,0.0,185.72400000000002,2002.0,2.0,1.0,1.0
11.8,1.0,0.058687359,8.0,81.1618,1987.0,0.0,2.0,1.0
6.26,0.0,0.009908113,10.0,151.1366,2009.0,1.0,2.0,2.0
16.5,0.0,0.094395215,0.0,97.2068,2007.0,1.0,1.0,1.0
15.7,0.0,0.02777326,3.0,169.27900000000002,2007.0,1.0,1.0,1.0
6.635,0.0,0.006326106,0.0,122.1098,1997.0,2.0,0.0,1.0
13.690000000000001,,0.143990546,14.0,191.553,1985.0,2.0,0.0,0.0
13.89,1.0,0.09233359,9.0,250.6066,1985.0,1.0,2.0,3.0
15.111,1.0,0.083661793,3.0,248.6092,1985.0,2.0,0.0,0.0
14.0,0.0,0.042022999000000005,13.0,53.06399999999999,1999.0,1.0,0.0,1.0
12.907999999999998,0.0,0.072044336,4.0,48.8692,1985.0,1.0,2.0,3.0
17.75,1.0,0.0,4.0,249.775,2009.0,1.0,2.0,2.0
17.75,1.0,0.024404214,6.0,159.0262,1998.0,1.0,2.0,0.0
8.155,1.0,0.119450639,10.0,190.653,1997.0,2.0,0.0,1.0
17.25,1.0,0.121917641,3.0,76.6986,1998.0,2.0,2.0,0.0
13.372,0.0,0.131905128,5.0,232.0668,1985.0,1.0,2.0,3.0
6.175,0.0,0.179043614,10.0,95.3752,2004.0,2.0,1.0,1.0
9.766,1.0,0.015230200000000003,7.0,107.0938,1985.0,1.0,2.0,3.0
8.18,0.0,0.082401592,5.0,55.9588,1997.0,2.0,0.0,1.0
8.355,1.0,0.013917468,0.0,92.5462,1987.0,0.0,2.0,1.0
6.905,0.0,0.038140213,4.0,96.3726,2004.0,2.0,1.0,1.0
20.35,1.0,0.054166556,13.0,116.9466,2002.0,2.0,1.0,1.0
17.45,1.0,0.03229139,0.0,178.766,1985.0,1.0,2.0,3.0
19.25,1.0,0.108641498,9.0,33.0558,2007.0,0.0,1.0,1.0
5.48,1.0,0.015105338000000001,5.0,84.625,2004.0,2.0,1.0,1.0
5.425,0.0,0.114650377,0.0,87.3514,1999.0,1.0,0.0,1.0
12.1,1.0,0.11534200900000001,0.0,220.2114,2009.0,1.0,2.0,2.0
12.63,0.0,0.0,0.0,186.424,1985.0,1.0,2.0,3.0
11.0,1.0,0.00896468,10.0,120.6756,2002.0,2.0,1.0,1.0
5.765,1.0,0.082346376,0.0,38.8164,2009.0,1.0,2.0,2.0
13.8,1.0,0.013318,3.0,110.1254,2009.0,1.0,2.0,2.0
13.8,1.0,0.01325293,3.0,108.2254,1987.0,0.0,2.0,1.0
5.44,0.0,0.017131453,0.0,177.83700000000002,2009.0,1.0,2.0,2.0
12.8,1.0,0.022925594,6.0,116.4492,1987.0,0.0,2.0,1.0
6.13,1.0,0.028316137,9.0,109.3912,2004.0,2.0,1.0,1.0
8.195,1.0,0.052562923,0.0,93.9462,1998.0,1.0,2.0,0.0
14.15,1.0,0.18379260000000003,14.0,81.3276,1999.0,1.0,0.0,1.0
10.100999999999999,1.0,0.111296158,5.0,151.2708,1985.0,2.0,0.0,0.0
16.75,1.0,0.029860799,13.0,39.5822,2009.0,1.0,2.0,2.0
14.3,1.0,0.130617879,0.0,76.5328,1999.0,1.0,0.0,1.0
13.815999999999999,1.0,0.238990225,3.0,94.7094,1985.0,2.0,0.0,0.0
5.635,1.0,0.103186396,0.0,151.805,1987.0,0.0,2.0,1.0
5.73,1.0,0.0,14.0,188.3898,1998.0,0.0,2.0,0.0
7.155,0.0,0.16818637600000003,1.0,36.5874,1997.0,2.0,0.0,1.0
15.2,,0.050255855,14.0,97.3752,1999.0,1.0,0.0,1.0
15.25,1.0,0.061173235,9.0,128.5968,2004.0,2.0,1.0,1.0
10.395,0.0,0.029881147,4.0,89.5514,2004.0,2.0,1.0,1.0
8.76,1.0,0.05015421900000001,8.0,126.9336,2002.0,1.0,1.0,1.0
9.13,1.0,0.05183762099999999,9.0,152.6024,2004.0,2.0,1.0,1.0
9.991000000000003,1.0,0.11013617,6.0,189.7846,1985.0,1.0,2.0,3.0
19.6,1.0,0.024086626,9.0,106.0964,2007.0,0.0,1.0,1.0
10.175,1.0,0.013115567,9.0,53.7614,1985.0,1.0,2.0,3.0
20.35,1.0,0.0,13.0,118.9466,1999.0,1.0,0.0,1.0
10.0,1.0,0.038764257999999996,6.0,246.2144,2002.0,2.0,1.0,1.0
11.3,1.0,0.07986963,9.0,180.46599999999998,1998.0,2.0,2.0,0.0
6.57,1.0,0.066057085,7.0,259.3278,2004.0,2.0,1.0,1.0
13.15,1.0,0.093044518,9.0,158.4604,2009.0,1.0,2.0,2.0
4.635,1.0,0.140771867,1.0,129.4994,1987.0,0.0,2.0,1.0
10.6,0.0,0.033186809,2.0,49.1008,2009.0,1.0,2.0,2.0
9.3,1.0,0.11139344,1.0,65.2826,1999.0,1.0,0.0,1.0
7.02,1.0,0.049966527000000004,4.0,82.525,2002.0,2.0,1.0,1.0
13.8,1.0,0.09721299800000001,4.0,58.293,1999.0,1.0,0.0,1.0
7.825,0.0,0.150863781,5.0,158.0288,2007.0,1.0,1.0,1.0
19.1,1.0,0.09190040599999999,11.0,182.5608,2004.0,2.0,1.0,1.0
7.51,1.0,0.017414576,6.0,231.101,1987.0,0.0,2.0,1.0
8.85,1.0,0.053866912,6.0,183.0292,1997.0,2.0,0.0,1.0
17.35,1.0,0.014714625,5.0,75.4038,1999.0,1.0,0.0,1.0
17.75,1.0,0.127140836,0.0,110.5544,1998.0,2.0,2.0,0.0
13.409,0.0,0.061923154,0.0,87.5514,1985.0,1.0,2.0,3.0
16.6,1.0,0.122417514,6.0,174.3738,1999.0,1.0,0.0,1.0
15.15,1.0,0.0,0.0,150.4708,2002.0,1.0,1.0,1.0
5.46,0.0,0.053858378,3.0,186.924,1998.0,2.0,2.0,0.0
9.5,0.0,0.048784266,15.0,188.5898,2002.0,1.0,1.0,1.0
13.5,1.0,0.073080167,9.0,161.49200000000002,2007.0,1.0,1.0,1.0
8.275,1.0,0.184602443,9.0,106.5306,1998.0,2.0,2.0,0.0
10.8,0.0,0.080582001,0.0,39.4138,1998.0,2.0,2.0,0.0
5.635,1.0,0.103856487,0.0,151.305,2007.0,1.0,1.0,1.0
7.51,1.0,0.017500078999999998,6.0,228.801,2009.0,1.0,2.0,2.0
14.699000000000002,1.0,0.173275373,0.0,127.6362,1985.0,1.0,2.0,3.0
11.548,1.0,0.08339348099999999,10.0,180.6292,1985.0,1.0,2.0,3.0
13.466,0.0,0.0450476,0.0,36.4874,1985.0,1.0,2.0,3.0
12.167999999999997,1.0,0.051816577,14.0,236.4564,1985.0,1.0,2.0,3.0
15.5,0.0,0.026297031000000002,6.0,102.7332,2004.0,2.0,1.0,1.0
4.905,,0.117808305,3.0,198.5768,2009.0,1.0,2.0,2.0
9.285,0.0,0.049270974,5.0,243.9144,2004.0,2.0,1.0,1.0
8.97,1.0,0.093540749,9.0,55.4956,2007.0,1.0,1.0,1.0
18.75,1.0,0.08710582300000001,8.0,108.228,1998.0,0.0,2.0,0.0
8.895,1.0,0.0,9.0,110.9544,1999.0,1.0,0.0,1.0
16.35,1.0,0.068068082,6.0,199.1426,2004.0,2.0,1.0,1.0
10.195,0.0,0.01761655,15.0,239.4538,1987.0,0.0,2.0,1.0
9.5,1.0,0.040898157000000004,7.0,225.2088,1999.0,1.0,0.0,1.0
12.1,1.0,0.07979117599999999,9.0,169.5106,2004.0,2.0,1.0,1.0
12.5,1.0,0.031049674,6.0,101.399,1997.0,2.0,0.0,1.0
15.2,1.0,0.019112323,13.0,236.2248,2009.0,1.0,2.0,2.0
5.635,1.0,0.10327233599999999,0.0,151.205,1997.0,2.0,0.0,1.0
12.020999999999999,0.0,0.054001525999999994,3.0,227.8352,1985.0,2.0,0.0,0.0
8.895,0.0,0.081073148,13.0,51.2008,2004.0,2.0,1.0,1.0
12.213,1.0,0.019774239,9.0,154.5972,1985.0,1.0,2.0,3.0
12.88,0.0,0.153038134,6.0,219.0456,1985.0,2.0,0.0,0.0
6.89,0.0,0.13720009,13.0,191.882,2007.0,1.0,1.0,1.0
16.25,1.0,0.02573698,6.0,169.3474,1997.0,2.0,0.0,1.0
10.175,1.0,0.07035480599999999,5.0,53.9298,1985.0,2.0,0.0,0.0
9.096,0.0,0.047028482999999996,13.0,118.3782,1985.0,1.0,2.0,3.0
13.85,1.0,0.030857537999999997,14.0,140.6154,2002.0,2.0,1.0,1.0
16.75,1.0,0.045302246,13.0,189.1556,2007.0,2.0,1.0,1.0
18.0,1.0,0.073341257,3.0,155.7972,2002.0,0.0,1.0,1.0
9.21,1.0,0.00880049,6.0,123.0414,2009.0,1.0,2.0,2.0
20.85,1.0,0.039562497,10.0,118.1808,1997.0,2.0,0.0,1.0
10.0,1.0,0.038745947999999995,6.0,245.0144,1999.0,1.0,0.0,1.0
5.48,1.0,0.015193653,5.0,82.825,2007.0,2.0,1.0,1.0
19.25,0.0,0.027075481000000002,10.0,195.611,2004.0,2.0,1.0,1.0
18.5,1.0,0.052068722000000005,13.0,117.0124,1997.0,2.0,0.0,1.0
12.135000000000002,0.0,0.11401030599999999,3.0,112.2202,1985.0,1.0,2.0,3.0
13.493,1.0,0.111641021,9.0,38.8848,1985.0,2.0,0.0,0.0
15.7,0.0,0.008771522,10.0,205.798,2009.0,1.0,2.0,2.0
20.25,0.0,0.10330496800000001,3.0,92.61200000000001,2007.0,0.0,1.0,1.0
10.8,1.0,0.028919202999999997,13.0,240.9222,1987.0,0.0,2.0,1.0
18.5,1.0,0.034136703,11.0,130.0284,2007.0,0.0,1.0,1.0
13.597,0.0,0.045393469000000006,10.0,102.2674,1985.0,2.0,0.0,0.0
10.248000000000001,0.0,0.047199898,5.0,244.9144,1985.0,1.0,2.0,3.0
18.0,1.0,0.07319282,3.0,154.2972,1997.0,2.0,0.0,1.0
10.5,1.0,0.011287928999999999,9.0,238.9248,1997.0,2.0,0.0,1.0
14.324000000000002,1.0,0.036628533,7.0,145.6128,1985.0,2.0,0.0,0.0
14.0,0.0,0.105057952,5.0,141.1812,1987.0,0.0,2.0,1.0
15.6,0.0,0.0,13.0,169.2132,1997.0,2.0,0.0,1.0
11.6,1.0,0.017741643999999997,3.0,178.3686,2004.0,2.0,1.0,1.0
16.25,1.0,0.039225552999999996,9.0,116.2176,2002.0,2.0,1.0,1.0
20.5,1.0,0.14176602900000002,15.0,87.4172,2004.0,2.0,1.0,1.0
5.035,0.0,0.08023606400000001,1.0,226.4036,2009.0,1.0,2.0,2.0
17.6,1.0,0.082332074,8.0,160.392,1997.0,2.0,0.0,1.0
12.907,1.0,0.136085739,13.0,259.8962,1985.0,2.0,0.0,0.0
8.68,1.0,0.008885671999999999,5.0,96.9384,2007.0,0.0,1.0,1.0
17.5,1.0,0.0,13.0,255.2356,1987.0,0.0,2.0,1.0
7.435,1.0,0.14135594099999998,15.0,168.5158,1998.0,2.0,2.0,0.0
8.71,1.0,0.12122744699999999,3.0,95.2778,2004.0,2.0,1.0,1.0
5.34,0.0,0.005975976,13.0,100.8358,2002.0,1.0,1.0,1.0
10.695,0.0,0.011425458000000001,13.0,73.6038,1997.0,2.0,0.0,1.0
14.8,0.0,0.043961689000000005,1.0,109.15700000000001,1999.0,1.0,0.0,1.0
18.0,1.0,0.01949589,8.0,127.8994,2007.0,0.0,1.0,1.0
12.15,1.0,0.029523375,9.0,117.215,1997.0,2.0,0.0,1.0
10.059000000000001,0.0,0.062751586,5.0,244.2486,1985.0,2.0,0.0,0.0
21.2,0.0,0.0,15.0,173.0738,2007.0,2.0,1.0,1.0
8.3,1.0,0.059175952999999996,6.0,37.8506,1998.0,1.0,2.0,0.0
9.06,1.0,0.009831566,11.0,211.15599999999998,2007.0,1.0,1.0,1.0
5.095,0.0,0.21676258399999998,13.0,142.2838,1998.0,1.0,2.0,0.0
11.15,1.0,0.057254675,0.0,104.0622,2007.0,1.0,1.0,1.0
5.34,0.0,0.0,13.0,101.0358,1998.0,1.0,2.0,0.0
19.75,1.0,0.041598912,6.0,118.0466,2007.0,1.0,1.0,1.0
19.6,1.0,0.024206741,4.0,47.0718,1987.0,0.0,2.0,1.0
10.695,1.0,0.063862271,9.0,38.1848,1999.0,1.0,0.0,1.0
9.42,0.0,0.073484791,5.0,63.6194,1998.0,2.0,2.0,0.0
13.5,0.0,0.125983278,13.0,264.691,2007.0,1.0,1.0,1.0
19.35,0.0,0.058161092000000005,6.0,239.4564,2002.0,2.0,1.0,1.0
9.0,1.0,0.10921389999999999,13.0,175.037,1998.0,1.0,2.0,0.0
11.654,0.0,0.138195491,5.0,83.1276,1985.0,2.0,0.0,0.0
20.75,1.0,0.007595816,13.0,104.4622,2007.0,2.0,1.0,1.0
15.0,1.0,0.11956313,13.0,227.2694,2007.0,1.0,1.0,1.0
17.85,1.0,0.018020588,8.0,94.4094,2004.0,2.0,1.0,1.0
7.81,1.0,0.067442541,14.0,244.7486,2004.0,2.0,1.0,1.0
7.261,0.0,0.008239804,4.0,152.2708,1985.0,1.0,2.0,3.0
12.1,1.0,0.030127406000000002,3.0,74.567,1997.0,2.0,0.0,1.0
17.6,0.0,0.016014343,1.0,44.0402,1987.0,0.0,2.0,1.0
14.0,1.0,0.041524728999999996,15.0,181.7634,2007.0,0.0,1.0,1.0
15.1,1.0,0.055926872,9.0,141.4496,1999.0,1.0,0.0,1.0
14.5,0.0,0.097597084,13.0,158.5262,2009.0,1.0,2.0,2.0
11.884,1.0,0.177107232,4.0,157.5288,1985.0,1.0,2.0,3.0
20.25,0.0,0.0,3.0,186.4924,1999.0,1.0,0.0,1.0
9.0,1.0,0.019506654,9.0,169.5474,1997.0,2.0,0.0,1.0
11.8,1.0,0.022936556,8.0,177.6686,2009.0,1.0,2.0,2.0
20.25,1.0,0.02610006,9.0,182.8976,2007.0,2.0,1.0,1.0
7.51,1.0,0.10397443099999999,13.0,112.1544,1999.0,1.0,0.0,1.0
14.825,0.0,0.086360962,13.0,153.7972,1985.0,1.0,2.0,3.0
17.85,1.0,0.011298801,13.0,213.25599999999997,2007.0,1.0,1.0,1.0
9.1,1.0,0.055541152999999996,9.0,115.6518,2002.0,2.0,1.0,1.0
8.587,1.0,0.088720803,8.0,144.4102,1985.0,1.0,2.0,3.0
5.88,1.0,0.024866608999999998,9.0,148.3392,1987.0,0.0,2.0,1.0
15.0,1.0,0.064129493,7.0,45.906000000000006,2004.0,2.0,1.0,1.0
16.1,1.0,0.10021391699999999,6.0,79.0328,2004.0,2.0,1.0,1.0
21.25,1.0,0.15562125400000001,13.0,178.237,1999.0,1.0,0.0,1.0
21.1,0.0,0.161832494,6.0,65.7168,2002.0,0.0,1.0,1.0
11.8,0.0,0.17028349199999998,3.0,115.1834,1997.0,2.0,0.0,1.0
15.15,0.0,0.012313256000000002,13.0,132.8284,2009.0,1.0,2.0,2.0
13.815999999999999,1.0,0.0,4.0,94.81200000000001,1985.0,1.0,2.0,3.0
5.985,1.0,0.005689466,0.0,186.6924,2009.0,1.0,2.0,2.0
9.13,1.0,0.052140695,9.0,153.4024,2007.0,1.0,1.0,1.0
9.0,0.0,0.050579228,3.0,151.3024,1999.0,1.0,0.0,1.0
10.248,0.0,0.04904165,5.0,245.5144,1985.0,1.0,2.0,3.0
17.75,1.0,0.034806679,4.0,250.175,1999.0,1.0,0.0,1.0
13.936000000000002,0.0,0.09539525800000001,1.0,131.131,1985.0,2.0,0.0,0.0
7.325,1.0,0.09353057099999999,6.0,90.4146,1999.0,1.0,0.0,1.0
12.1,0.0,0.061124625999999994,14.0,56.4614,1987.0,0.0,2.0,1.0
14.0,0.0,0.0,13.0,54.864,1997.0,2.0,0.0,1.0
12.85,1.0,0.121624114,13.0,42.2428,1987.0,0.0,2.0,1.0
7.535,1.0,0.081719458,14.0,118.444,1987.0,0.0,2.0,1.0
16.35,1.0,0.01336643,11.0,105.228,1997.0,2.0,0.0,1.0
11.953,1.0,0.015035032,5.0,84.025,1985.0,1.0,2.0,3.0
16.310000000000002,1.0,0.059557164,6.0,149.2366,1985.0,1.0,2.0,3.0
19.2,1.0,0.077443049,9.0,194.511,1987.0,0.0,2.0,1.0
18.85,1.0,0.055470720999999994,0.0,132.1284,2002.0,2.0,1.0,1.0
14.5,1.0,0.019514866999999998,11.0,165.12099999999998,2002.0,2.0,1.0,1.0
6.46,0.0,0.08228859,6.0,144.4102,1998.0,2.0,2.0,0.0
14.15,1.0,0.036090136,14.0,41.1138,2009.0,1.0,2.0,2.0
20.25,1.0,0.098645981,9.0,244.74599999999998,1998.0,2.0,2.0,0.0
15.7,1.0,0.03744271,14.0,181.1634,2007.0,1.0,1.0,1.0
20.25,1.0,0.147933567,9.0,235.3616,1997.0,2.0,0.0,1.0
9.6,1.0,0.084937598,0.0,105.02799999999999,2004.0,2.0,1.0,1.0
20.5,1.0,0.020601136000000003,6.0,91.68299999999999,2004.0,2.0,1.0,1.0
12.35,0.0,0.15843938800000001,10.0,156.0946,2004.0,2.0,1.0,1.0
9.478,1.0,0.0,8.0,165.7842,1985.0,1.0,2.0,3.0
15.75,1.0,0.135072801,9.0,99.17,1997.0,2.0,0.0,1.0
19.2,1.0,0.035156307000000005,13.0,179.1318,1987.0,0.0,2.0,1.0
11.514000000000001,1.0,0.014509563999999999,6.0,157.4262,1985.0,1.0,2.0,3.0
9.395,0.0,0.10031539099999999,0.0,85.8856,1987.0,0.0,2.0,1.0
18.2,1.0,0.058420325,9.0,221.4456,1987.0,0.0,2.0,1.0
19.0,1.0,0.027096297999999998,9.0,128.6336,2009.0,1.0,2.0,2.0
4.805,0.0,0.037912667000000004,4.0,125.8704,2007.0,2.0,1.0,1.0
8.85,1.0,0.016110572,9.0,104.2964,2007.0,1.0,1.0,1.0
11.65,0.0,0.076158144,13.0,82.9908,2009.0,1.0,2.0,2.0
9.395,1.0,0.104338095,13.0,236.8932,2007.0,2.0,1.0,1.0
9.695,1.0,0.129998012,6.0,185.1898,1997.0,2.0,0.0,1.0
18.7,0.0,0.0,5.0,231.201,2002.0,1.0,1.0,1.0
20.75,1.0,0.024247803,6.0,123.973,2009.0,1.0,2.0,2.0
8.89,1.0,0.005483027,5.0,100.4016,1999.0,1.0,0.0,1.0
12.6,1.0,0.064371885,8.0,119.8414,2009.0,1.0,2.0,2.0
12.6,1.0,0.08268494900000001,9.0,176.6054,1987.0,0.0,2.0,1.0
13.1,0.0,0.098984923,5.0,198.2768,2002.0,2.0,1.0,1.0
9.3,0.0,0.014016743,13.0,196.8084,2004.0,2.0,1.0,1.0
9.625,0.0,0.060880827,10.0,124.4388,1985.0,1.0,2.0,3.0
17.7,0.0,0.068511767,6.0,83.2276,1998.0,1.0,2.0,0.0
17.85,1.0,0.0,13.0,127.50200000000001,2002.0,1.0,1.0,1.0
8.935,1.0,0.04017515,5.0,54.1298,2004.0,2.0,1.0,1.0
11.15,1.0,0.120441348,4.0,43.7744,2009.0,1.0,2.0,2.0
13.618,1.0,0.045440802999999995,9.0,179.5976,1985.0,2.0,0.0,0.0
11.1,1.0,0.135906738,13.0,217.9482,2007.0,2.0,1.0,1.0
10.0,1.0,0.025973287999999997,3.0,264.3226,2007.0,2.0,1.0,1.0
11.304,0.0,0.23372937,0.0,52.4298,1985.0,2.0,0.0,0.0
12.8,1.0,0.091552173,11.0,107.1938,2007.0,2.0,1.0,1.0
9.895,0.0,0.028883289,3.0,116.6492,2007.0,1.0,1.0,1.0
13.35,1.0,0.03236252,10.0,62.0194,2007.0,2.0,1.0,1.0
