latitude,zip_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_last_funding_year,relationships,funding_rounds,funding_total_usd,milestones,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,is_acquired
37.4429885,273.0,117.0,884.0,58.0,129.0,438.0,382.0,9.4493,22.0,3.0,27500000.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1
37.452992,273.0,117.0,135.0,14.0,53.0,205.0,443.0,5.3370000000000015,8.0,5.0,10400000.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.75,1.0,0
38.241467,129.0,109.0,629.0,12.0,116.0,146.0,155.0,4.9041,0.0,1.0,350000.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40.70276,25.0,32.0,891.0,63.0,7.0,194.0,442.0,2.4356,15.0,3.0,9950000.0,3.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.3333,1.0,1
39.74627279999999,195.0,58.0,732.0,9.0,3.0,525.0,208.0,8.9973,12.0,5.0,10700000.0,1.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5,1.0,1
38.901301000000004,92.0,203.0,363.0,7.0,98.0,532.0,635.0,6.6082,0.0,1.0,200000.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
37.39628270000001,271.0,106.0,605.0,11.0,195.0,506.0,114.0,6.7644,8.0,5.0,49000000.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.5,1.0,0
37.590339,268.0,34.0,453.0,164.0,137.0,203.0,637.0,7.1726,7.0,4.0,25000000.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.5,1.0,1
40.730646,6.0,135.0,687.0,18.0,24.0,570.0,578.0,1.5808,10.0,3.0,4575000.0,3.0,1.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1
37.446411,305.0,143.0,92.0,15.0,188.0,461.0,107.0,2.8301,13.0,2.0,28000000.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0
30.235039899999997,187.0,13.0,465.0,9.0,3.0,260.0,78.0,3.7863,8.0,2.0,4355000.0,3.0,0.0,0.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,1
47.6026054,375.0,184.0,323.0,12.0,197.0,101.0,109.0,3.8329,3.0,1.0,15000000.0,1.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0
37.426316,309.0,143.0,503.0,10.0,161.0,417.0,494.0,5.4904,1.0,1.0,3170000.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0
37.764395,293.0,174.0,578.0,16.0,176.0,7.0,380.0,3.3151,4.0,2.0,2300000.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0
40.010492,197.0,29.0,238.0,132.0,65.0,487.0,637.0,0.337,5.0,2.0,455000.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.5,1.0,0
41.875555,155.0,48.0,108.0,10.0,89.0,152.0,160.0,4.8411,3.0,1.0,13000000.0,1.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1
37.429676,307.0,143.0,654.0,11.0,76.0,35.0,33.0,4.0603,7.0,1.0,15000000.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1
37.870102,325.0,19.0,338.0,153.0,67.0,412.0,491.0,4.0685,2.0,1.0,3800000.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1
30.2653441,181.0,13.0,630.0,132.0,138.0,116.0,126.0,4.5315,37.0,5.0,299500000.0,2.0,0.0,0.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.75,1.0,1
33.708708,261.0,179.0,476.0,143.0,6.0,486.0,573.0,1.189,5.0,1.0,1000000.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1
37.422859,274.0,122.0,19.0,15.0,39.0,376.0,283.0,2.1644,3.0,2.0,10500000.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0
47.603832000000004,373.0,184.0,424.0,9.0,122.0,229.0,301.0,5.1671,6.0,2.0,8600000.0,1.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5,1.0,1
36.002893,106.0,61.0,894.0,38.0,75.0,486.0,117.0,2.0192,9.0,2.0,5000000.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5,1.0,0
37.779281,295.0,174.0,385.0,19.0,85.0,11.0,134.0,0.8685,3.0,2.0,2304999.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1
40.441694,35.0,149.0,882.0,154.0,130.0,442.0,517.0,0.0822,2.0,1.0,25000.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40.73901,10.0,135.0,234.0,165.0,20.0,230.0,262.0,2.6575,1.0,1.0,4000000.0,1.0,1.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
37.791137,301.0,174.0,226.0,15.0,15.0,499.0,630.0,1.5945,8.0,2.0,14600000.0,3.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0
37.404788,350.0,176.0,616.0,13.0,138.0,40.0,646.0,5.7014,0.0,3.0,44000000.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.5,1.0,0
37.779501399999994,296.0,174.0,276.0,40.0,14.0,171.0,436.0,2.6493,10.0,3.0,1822922.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.3333,1.0,1
40.755446,9.0,135.0,565.0,99.0,156.0,246.0,35.0,5.9041,18.0,7.0,29915001.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.75,1.0,1
33.756806,113.0,12.0,818.0,131.0,82.0,333.0,244.0,4.8027,26.0,4.0,33000000.0,5.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1
42.99564,119.0,112.0,780.0,184.0,122.0,491.0,286.0,0.5836,9.0,2.0,125000.0,2.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
40.01573320000001,273.0,117.0,598.0,16.0,74.0,243.0,425.0,2.3863,7.0,2.0,4000000.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
47.63609,369.0,184.0,68.0,138.0,109.0,161.0,165.0,3.4904,10.0,1.0,10000000.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1
37.4049731,290.0,191.0,224.0,10.0,48.0,526.0,627.0,4.6658,25.0,1.0,6000000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1
37.368829999999996,287.0,191.0,504.0,11.0,81.0,502.0,590.0,2.6247,4.0,1.0,25000000.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1
40.730646,4.0,135.0,294.0,72.0,146.0,160.0,131.0,2.9534,2.0,3.0,3750000.0,3.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1
42.3751,83.0,37.0,568.0,46.0,7.0,26.0,24.0,0.2466,9.0,1.0,3000000.0,2.0,0.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
37.779281,322.0,174.0,39.0,144.0,66.0,490.0,578.0,1.189,6.0,2.0,1155000.0,2.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.5,1.0,1
37.560781,314.0,177.0,274.0,34.0,57.0,180.0,188.0,3.2082,11.0,1.0,10000000.0,2.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1
37.658313,286.0,188.0,901.0,14.0,67.0,488.0,575.0,2.5836,5.0,1.0,3000000.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
42.360253,90.0,27.0,21.0,17.0,4.0,144.0,468.0,2.4466,4.0,2.0,11500000.0,3.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
30.321464000000002,186.0,13.0,346.0,52.0,130.0,485.0,572.0,0.7479,12.0,1.0,5000000.0,5.0,0.0,0.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1
42.375640000000004,96.0,205.0,160.0,8.0,138.0,285.0,94.0,6.8137,9.0,2.0,29000000.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1
37.7870842,293.0,174.0,449.0,131.0,34.0,7.0,547.0,6.2329,37.0,6.0,34700000.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1
37.441537,305.0,143.0,776.0,12.0,4.0,287.0,515.0,3.4986,0.0,2.0,12050000.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0
37.445586,348.0,143.0,808.0,14.0,158.0,248.0,115.0,4.7616,13.0,3.0,12000000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1
33.5842816,258.0,4.0,231.0,81.0,84.0,252.0,288.0,4.1041,18.0,1.0,5500000.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1
37.402772999999996,290.0,191.0,811.0,168.0,151.0,413.0,613.0,4.1534,10.0,3.0,24000000.0,4.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.3333,1.0,1
39.103151000000004,166.0,88.0,311.0,164.0,132.0,545.0,675.0,6.189,6.0,2.0,10000000.0,2.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.5,1.0,1
42.546483,54.0,215.0,807.0,65.0,36.0,544.0,125.0,10.9507,10.0,3.0,19009671.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0
37.805289,301.0,174.0,126.0,13.0,163.0,441.0,516.0,3.4986,6.0,1.0,5000000.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
47.675489,366.0,91.0,655.0,9.0,169.0,27.0,363.0,9.3041,2.0,5.0,18914576.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1
27.951849,122.0,192.0,694.0,9.0,24.0,349.0,410.0,6.3726,0.0,1.0,4000000.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
42.360253,2.0,27.0,127.0,71.0,170.0,278.0,647.0,2.7836,5.0,3.0,2030882.0,2.0,0.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1
37.7831775,316.0,2.0,445.0,14.0,18.0,511.0,605.0,2.6438,4.0,1.0,5000000.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
47.765758,363.0,28.0,489.0,65.0,7.0,1.0,0.0,1.0877,5.0,1.0,20500000.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
40.730646,197.0,29.0,357.0,90.0,103.0,29.0,636.0,6.5205,4.0,2.0,13250000.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
37.54763,313.0,177.0,651.0,8.0,44.0,310.0,361.0,7.2548,7.0,1.0,12000000.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1
37.790485,294.0,174.0,723.0,203.0,7.0,7.0,678.0,3.0247,9.0,3.0,11489687.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.3333,1.0,1
37.7870923,295.0,174.0,427.0,16.0,189.0,575.0,673.0,0.6795,15.0,1.0,4000000.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1
37.3492097,289.0,191.0,80.0,159.0,138.0,384.0,462.0,-0.0301,3.0,1.0,355000.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
28.098905,124.0,192.0,349.0,14.0,78.0,6.0,337.0,0.2466,10.0,2.0,118000.0,3.0,0.0,0.0,0.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,1.0,1
37.779026,293.0,174.0,888.0,11.0,64.0,533.0,402.0,9.337,17.0,4.0,40400000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.6667,1.0,1
32.9583632,170.0,56.0,759.0,15.0,152.0,84.0,91.0,1.8055,1.0,1.0,3000000.0,0.0,0.0,0.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
37.54827,317.0,72.0,456.0,11.0,86.0,545.0,4.0,4.0027,2.0,2.0,19700000.0,1.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0
37.354469,342.0,181.0,613.0,6.0,6.0,247.0,290.0,9.1973,0.0,2.0,17800000.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
37.779281,296.0,174.0,354.0,103.0,85.0,281.0,392.0,2.0986,12.0,3.0,57500000.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1
40.606061,6.0,135.0,478.0,14.0,98.0,535.0,22.0,3.0384,10.0,3.0,17200000.0,5.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.6667,1.0,1
42.3751,82.0,37.0,8.0,181.0,122.0,8.0,214.0,1.3425,4.0,7.0,457282.0,2.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
37.779281,295.0,174.0,471.0,216.0,78.0,539.0,656.0,2.0329,11.0,4.0,18500000.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.25,1.0,1
40.349274,207.0,156.0,184.0,16.0,178.0,28.0,27.0,2.0466,2.0,1.0,12000000.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0
40.397760999999996,199.0,110.0,7.0,15.0,34.0,479.0,190.0,3.9562,5.0,2.0,510000000.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0
37.420428,279.0,125.0,787.0,10.0,125.0,200.0,674.0,4.6822,3.0,2.0,18250000.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.5,1.0,1
40.725435,11.0,135.0,766.0,202.0,7.0,97.0,368.0,5.6384,13.0,4.0,41500019.0,5.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1
39.388156,101.0,89.0,584.0,8.0,128.0,437.0,512.0,5.4411,1.0,1.0,1000000.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0
34.043948,217.0,107.0,186.0,113.0,87.0,350.0,415.0,1.1288,7.0,1.0,5000000.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
42.350749,139.0,39.0,188.0,9.0,122.0,136.0,625.0,10.6658,2.0,3.0,42700000.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.6667,1.0,0
37.388869,278.0,125.0,870.0,21.0,1.0,139.0,148.0,0.8822,7.0,1.0,12000000.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0
47.614018,359.0,17.0,646.0,11.0,152.0,448.0,276.0,3.1041,5.0,2.0,22300000.0,2.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.5,1.0,1
